Date,AAL,AAPL,ADBE,ADI,ADP,ADSK,AKAM,ALXN,AMAT,AMGN,AMZN,ATVI,AVGO,BBBY,BIDU,BIIB,BMRN,CA,CELG,CERN,CHKP,CHTR,CMCSA,COST,CSCO,CSX,CTRP,CTSH,CTXS,DISCA,DISCK,DISH,DLTR,EA,EBAY,ENDP,ESRX,EXPE,FAST,FB,FISV,FOX,FOXA,GILD,GOOG,GOOGL,HSIC,ILMN,INCY,INTC,INTU,ISRG,JD,LBTYA,LBTYK,LLTC,LRCX,LVNTA,MAR,MAT,MDLZ,MNST,MSFT,MU,MXIM,MYL,NCLH,NFLX,NTAP,NTES,NVDA,NXPI,ORLY,PAYX,PCAR,PCLN,QCOM,QVCA,REGN,ROST,SBAC,SBUX,SIRI,SRCL,STX,SWKS,SYMC,TMUS,TRIP,TSCO,TSLA,TXN,ULTA,VIAB,VOD,VRSK,VRTX,WBA,WDC,WFM
2015-03-18,53.476607,125.368552,76.889999,57.566435,84.709701,61.630001,72.879997,188.160004,23.737956,161.925584,375.140015,23.152674,128.43597,75.648474,210.949997,427.929993,126.110001,30.971599,122.68,71.639999,84.599998,189.320007,57.478528,148.873433,26.79673,33.934522,23.110001,63.790001,62.349998,31.65,30.73,74.800003,83.699997,55.630001,24.59175,91.739998,83.290001,93.082635,41.357427,80.910004,79.839996,33.502638,34.537694,98.071028,559.502513,566.159973,139.169998,195.089996,92.25,29.682891,98.254948,508.859985,29.01,53.040001,51.240002,45.902096,76.007098,41.139999,81.733356,22.286191,34.184791,136.710007,41.083702,28.16,34.554978,64.959999,52.91,60.445713,36.198097,98.218188,22.443234,105.360001,214.320007,49.193516,60.60369,1181.689941,67.205342,29.360001,472.109985,52.260119,120.739998,47.163248,3.95,140.509995,50.679204,95.578068,18.907322,32.860001,84.309998,87.183347,200.710007,56.386844,150.990005,65.907822,30.87218,71.75,129.789993,85.324005,93.211041,52.579188
2015-03-19,54.523809,124.421968,77.139999,57.884803,84.7291,61,72.75,189.070007,23.455477,164.424382,373.23999,22.730467,130.011379,75.389231,214.570007,433.649994,127.489998,30.952463,125.330002,73.82,84.959999,188.179993,57.244675,149.24826,26.901442,33.634472,23.07,64.25,62.98,31.82,30.66,74.379997,83.410004,55.959999,24.360269,91.480003,83.949997,93.716119,40.990666,82.75,80.18,33.215786,34.082731,99.205479,557.992512,563.669983,140.690002,199.809998,97.080002,29.538753,98.107461,508.76001,28.940001,52.549999,50.860001,45.931049,77.439157,41.490002,82.79393,22.109466,33.833377,138.279999,40.880701,28.049999,34.296175,63.939999,53.610001,60.744286,35.615824,96.334285,22.786701,105.32,214.970001,49.135982,59.510274,1176.319946,66.822568,29.23,486.019989,52.734402,120.050003,48.10809,3.96,140,51.054945,97.989168,18.704772,33.200001,83.800003,86.995542,195.649994,56.609296,152.289993,65.850398,30.522303,71.550003,134.25,85.500174,94.563311,52.403272
2015-03-20,55.086929,122.860595,77.360001,58.917082,85.117004,60.98,72.870003,187.710007,23.49444,165.386957,378.48999,22.995574,131.242175,74.651393,212.690002,475.980011,125.169998,31.478705,128.5,73.730003,85.120003,189.009995,57.92674,150.510817,27.072789,34.031311,28.790001,64.059998,63.790001,32.450001,31.379999,73.410004,83.809998,57.279999,24.381313,92.370003,85.379997,94.9336,40.826585,83.800003,80.290001,34.026892,34.913535,100.036754,560.362537,564.950012,143.009995,196.020004,95.550003,30.086479,98.746567,509.029999,29.110001,53.25,51.380001,46.83828,77.713805,41.790001,82.528788,22.323398,33.91147,137.520004,41.45104,28.68,34.689172,63.060001,53.689999,61.185715,36.217507,98.777472,23.032036,108.029999,214.789993,49.500376,60.480085,1179.170044,67.023523,29.620001,488.869995,53.090116,122.559998,47.960458,3.98,139.789993,51.788098,100.429797,18.993016,33.139999,86.349998,87.924702,198.080002,57.334684,152.020004,66.759542,31.268095,71.5,131,86.351655,95.648932,52.745332
2015-03-23,53.743348,124.138968,76.349998,58.270703,84.670909,60.830002,73.139999,185.440002,23.348329,161.925584,375.109985,22.759924,132.374515,75.090103,216.779999,463.730011,123.620003,31.622223,122.940002,74.07,84.690002,188.869995,57.605194,150.846181,27.044231,32.61818,29.43,63.919998,63.959999,32.549999,31.24,73.129997,83.050003,57.27,24.671716,90.809998,85.309998,94.42879,40.749374,84.43,80.239998,34.274181,35.160798,98.051472,558.81251,565.369995,142.139999,192.100006,93.400002,29.980778,98.451593,508.209991,29,52.990002,51.330002,46.577691,76.929111,41.959999,82.754648,22.490823,34.458112,137.940002,41.431706,28.02,34.554978,63.279999,52.630001,60.714287,35.557595,101.917319,22.286218,104.889999,215.289993,49.155157,60.613196,1181.180054,67.05223,29.530001,478.320007,52.556546,121.769997,47.91617,3.91,140.529999,51.183246,100.1444,19.016388,33.150002,86.510002,87.173468,199.630005,56.735031,153.179993,67.372014,31.194438,71.110001,125.790001,86.048249,94.887089,52.061215
2015-03-24,53.27902,123.631525,75.449997,58.232112,84.34119,61.07,72.610001,183.440002,23.280145,161.41027,374.089996,22.759924,131.074788,75.149933,213.600006,452.709991,123,31.469135,122.150002,73.970001,83.779999,187.679993,56.09491,151.053326,26.653941,32.676251,29.445,62.970001,63.799999,32.509998,31.15,72.199997,82.830002,57.959999,25.046294,89.510002,84.059998,94.498077,40.913451,85.309998,79.599998,33.749927,34.686053,99.176141,570.192597,577.539978,140.669998,190.910004,92.809998,29.5868,98.0288,503.700012,29.74,52.529999,50.779999,46.037215,77.252798,41.779999,80.770975,21.839724,34.175028,138.699997,41.470374,27.959999,33.989446,63.09,52.279999,62.611427,34.790932,100.720253,21.982003,104.040001,214.520004,49.193516,60.955483,1169.719971,65.999606,29.540001,473.73999,52.684999,121.379997,48.186825,3.92,140.339996,50.7067,99.84916,18.790467,32.98,85.379997,86.580378,201.720001,56.522249,153.770004,66.099217,30.890595,70.639999,124.339996,86.126548,93.268184,51.50415
2015-03-25,51.382194,120.401428,73.129997,55.530822,82.178592,59.349998,70.650002,175.630005,22.043082,156.169614,370.959991,22.288623,122.518303,74.800949,207.740005,431.630005,115.620003,30.502767,116.989998,72.300003,81.379997,183,55.081556,149.031256,26.1399,32.2407,29.885,61.200001,62.849998,31.549999,30.16,70.760002,81.169998,56.09,24.436027,88.279999,83.449997,92.993547,40.430867,82.919998,77.830002,32.899254,33.88492,97.660282,558.787539,567,138.550003,183.279999,90.470001,28.721969,95.688697,495.230011,29.709999,51.799999,50.029999,43.884952,71.357807,41.200001,78.355212,21.495572,34.955951,136.029999,40.078359,26.57,32.494142,61.23,51.150002,60.25,34.684184,98.071006,20.647383,100.150002,208.979996,47.179748,59.548306,1152.699951,64.315403,28.91,453.98999,51.795715,118.980003,47.128801,3.83,138.600006,49.13042,94.052674,18.159442,32.34,84.18,84.91975,194.300003,53.901181,151.580002,64.816855,30.60517,69.760002,118.639999,84.051678,90.106551,50.429108
2015-03-26,50.651129,121.240667,72.970001,55.395755,81.858572,58.720001,71.040001,176.039993,21.819048,156.101561,367.350006,22.298541,122.794,73.564572,205.440002,428.929993,115.550003,30.454928,117.660004,72.330002,82.190002,181.75,54.477443,148.015292,25.787688,32.201983,29.23,62.529999,63.380001,30.93,29.690001,70.330002,81.019997,56.080002,24.208753,87.809998,82.989998,91.815667,40.015845,83.010002,78.43,32.651965,33.568423,98.853409,555.172522,563.640015,137.229996,184.369995,89.199997,28.904545,95.324896,498.98999,29.780001,51.630001,49.669998,44.020071,69.788428,41.23,79.131007,21.170022,34.243362,136.570007,39.83669,26.66,32.494142,61.880001,51.189999,59.751427,34.499795,99.552622,20.578688,97.5,211.190002,46.997547,59.253559,1140.359985,64.267561,28.66,448.380005,51.267087,119.230003,46.789251,3.86,138.289993,49.057103,91.562843,18.136072,32.459999,83.620003,84.247587,190.410004,53.968883,150.009995,64.357498,30.568339,69.839996,117.599998,82.64234,89.173294,50.966631
2015-03-27,52.02435,120.274569,73.309998,56.765697,82.071916,58.720001,71.290001,180.589996,22.237896,158.085031,370.559998,22.576281,126.240235,75.239667,207.330002,429.869995,128.779999,30.895057,118.68,73.279999,82.370003,180,54.506673,148.419709,25.825764,32.134231,29.605,63,63.610001,31.27,29.77,70.629997,81.720001,58.240002,24.25505,90.040001,82.379997,92.726299,39.735945,83.300003,78.400002,32.384897,33.331053,98.775169,548.342512,557.549988,138.800003,187.169998,94.360001,30.749516,95.433053,497.25,30.08,51.509998,49.57,45.052771,70.661395,41.560001,79.366689,21.030501,34.851171,137.990005,39.60469,26.68,33.203452,61.630001,53.82,59.252857,34.063088,101.87807,20.981037,99.919998,215.419998,47.515374,59.110938,1135.189941,64.143155,28.950001,454.5,51.444944,120.739998,46.784329,3.85,138.960007,48.351443,97.260918,18.198395,32.380001,83.790001,85.176747,185,54.89738,151.199997,64.931689,30.807728,70.480003,120.339996,83.474243,88.306706,50.751622
2015-03-30,52.99252,123.31925,73.599998,62.525232,83.293833,59.299999,71.900002,180.259995,22.179452,159.757375,374.589996,22.834183,128.544281,76.206836,210.539993,431.619995,129.139999,31.296911,120.019997,74.110001,83.480003,183.389999,55.407129,150.293814,26.320767,32.279413,29.450001,63.34,64.019997,31.09,29.790001,70.779999,81.809998,59.470001,24.381313,91.529999,85.410004,93.231109,40.344002,83.199997,79.730003,32.79045,33.88492,98.472,552.032502,561.140015,140.839996,187.619995,94.190002,30.230617,96.583447,506.160004,29.75,51.689999,49.900002,45.931049,70.808526,41.369999,80.034462,21.067706,35.782497,140.440002,39.595021,26.68,33.529352,60,53.279999,60.367142,34.334819,103.045694,21.069357,102.43,219.380005,47.956485,60.327958,1149.829956,65.913478,29.35,459.779999,52.240357,120.190002,47.232146,3.87,140.860001,48.644707,98.540274,18.346412,32.299999,83.610001,85.582025,190.570007,56.09669,151.580002,65.209217,30.586755,71.160004,121.25,84.159337,88.497163,51.16209
2015-03-31,52.1429,121.426082,73.940002,60.779043,83.051389,58.639999,71.050003,173.300003,21.974898,155.420959,372.100006,22.546523,125.029129,76.555812,208.399994,422.23999,124.620003,31.201233,115.279999,73.260002,81.970001,193.110001,55.270104,149.435673,26.407097,32.056797,29.309999,62.389999,63.869999,30.76,29.48,70.059998,81.150002,58.82,24.276094,89.699997,86.769997,93.171715,39.996541,82.220001,79.400002,32.523378,33.46952,95.968387,548.002468,554.700012,139.619995,185.639999,91.660004,30.048043,95.334731,505.029999,29.379999,51.470001,49.810001,45.168587,68.895838,42.009998,78.87568,21.253735,35.380557,138.399994,39.305019,27.129999,33.366404,59.349998,54.009998,59.527142,34.412454,103.320436,20.539435,100.360001,216.240005,47.5825,60.03321,1164.150024,66.353666,29.190001,451.480011,52.052621,117.099998,46.60225,3.82,140.429993,47.682441,96.729491,18.206186,31.690001,83.169998,84.079541,188.770004,55.313269,150.850006,65.362339,30.089558,71.400002,117.970001,82.877228,87.137584,50.89822
2015-04-01,49.831146,121.250427,75.07,60.364202,82.682878,58.740002,70.309998,169.5,21.809307,152.747155,370.26001,22.248945,123.699864,76.107129,211.070007,413.809998,120.949997,30.741969,114.57,73,81.870003,190.630005,55.847568,148.192847,26.138517,32.376205,29.385,61.98,62.849998,30.91,29.82,69.730003,81.300003,57.279999,24.044612,89.68,84.230003,93.211309,39.80351,81.669998,79.580002,32.34533,33.212368,95.567422,542.562439,549.48999,138.220001,182.210007,89.440002,29.606017,96.042663,506.519989,29.219999,51.900002,49.939999,44.521944,68.91546,41.52,78.885502,21.467667,35.586428,136.649994,39.363021,27.129999,33.510181,57.939999,54.48,59.017143,34.228068,105.047344,20.617942,99.75,215.300003,47.467428,58.854226,1149.599976,66.439794,28.82,441.179993,51.390598,119.480003,45.775515,3.85,138.800003,47.462497,95.302507,18.175024,31.639999,82.339996,83.733577,187.589996,54.684602,150.979996,64.414915,30.117179,71.529999,116.43,82.466172,88.420564,50.253193
2015-04-02,48.586357,122.294596,75.68,60.045837,83.322925,59.82,70.839996,169.940002,21.69242,151.560957,372.25,22.457249,123.099235,76.575758,208.509995,412.440002,120.379997,30.550609,114.309998,72.769997,82.489998,189.580002,56.708866,149.563907,26.023411,32.250377,29.625,62.57,62.18,32.150002,30.65,70.959999,81.120003,57.650002,23.95202,90.419998,84.580002,96.982526,39.620126,81.559998,79.629997,32.879474,33.667331,96.261781,535.532417,541.309998,139.330002,183.009995,88.790001,29.606017,96.848918,508.290009,29.49,52.080002,50.07,44.512291,69.396081,42.48,78.708739,21.067706,35.909943,135.660004,38.94735,26.73,33.375988,58.099998,54.459999,59.154285,34.577433,109.413692,20.667008,99.269997,215.580002,47.227694,58.188669,1160.439941,65.042674,29.370001,438.269989,51.341195,120.139999,46.449698,3.92,140.139999,48.067348,94.977752,18.346412,32.959999,82.510002,84.633091,191,54.858695,151.330002,64.68287,30.282911,72.269997,117.230003,84.139766,89.042908,50.995949
2015-04-06,47.499636,124.275587,76.230003,60.566798,83.642952,59.709999,70.919998,170.630005,21.585272,150.977576,377.040009,22.487007,123.896796,77.263738,203.600006,413.420013,118.779999,30.990735,112.970001,73.400002,82.839996,193.190002,56.97313,150.422047,26.10974,32.172947,30.584999,62.419998,63.16,32.709999,31.620001,71.150002,80.980003,57.119999,23.91414,90.019997,84.879997,97.576417,39.697341,82.440002,79.830002,33.116869,34.062949,95.63588,536.767432,543.950012,140.360001,182.789993,88.459999,29.827031,96.209812,514.330017,30.030001,52.18,50.150002,44.62811,70.965461,42.529999,78.836399,22.323398,36.272668,137.720001,40.16536,27.43,33.519768,58.48,53.889999,60.330002,34.965615,108.981961,21.265626,99.959999,216.199997,47.189335,58.996843,1185.01001,64.841719,29.18,440.230011,51.356015,120.589996,46.513671,3.91,141.289993,48.333117,93.954263,18.564544,33.080002,83.400002,85.24594,203.100006,54.945742,153.270004,65.649431,30.411813,72.059998,118.25,86.136337,89.224826,50.849351
2015-04-07,46.926635,122.96794,75.650002,61.010584,83.264741,60.689999,71.080002,176,21.419681,152.922161,374.410004,22.586201,123.719561,76.476044,203.869995,418.089996,121.169998,30.875921,112.720001,72.449997,83.989998,189.75,57.080793,149.711857,26.272806,32.472994,30.605,62.049999,63.259998,32.919998,31.690001,70.599998,80.580002,57.799999,24.023568,91.400002,84.120003,97.467536,38.944508,82.32,79.32,32.928931,33.865142,96.516056,537.022404,544.859985,139.880005,182.759995,89.389999,30.038433,95.718193,512.460022,31,52.049999,50.040001,44.473688,69.808042,42.169998,77.726721,22.230383,36.272668,137.520004,40.146026,26.870001,33.375988,59.57,53.150002,60.494286,34.752116,109.894478,21.452081,100.379997,216.130005,47.12221,59.091925,1184.97998,64.420667,28.76,441.649994,50.797745,119.610001,46.292225,3.91,139.919998,49.258721,95.243462,18.541172,32.98,82.830002,84.395852,203.25,55.071473,151.449997,64.386206,30.540715,71.720001,120.470001,85.421875,90.105679,50.360697
2015-04-08,48.151669,122.567835,75.440002,61.425421,83.953279,61.830002,71.790001,178.240005,21.799566,155.887656,381.200012,22.774666,124.842046,77.453186,212.839996,425.359985,123.639999,30.904623,115.150002,73.220001,85.220001,190.779999,57.92252,149.92886,26.42628,32.182625,31.809999,62.540001,64.370003,32.84,31.77,71.18,83.529999,58.150002,24.036195,93.639999,84.360001,97.645704,39.050677,82.279999,80.300003,32.86958,33.756346,97.670063,541.612446,548.840027,140.110001,185.320007,91.629997,30.086479,96.526519,511.459991,32.66,52.32,50.259998,44.570201,71.436278,42.209999,78.748021,22.26759,36.655001,137.789993,40.039691,27.129999,33.548523,68.360001,54.759998,63.049999,34.922731,114.83973,21.609095,101.860001,218.100006,47.313998,59.671907,1192.25,64.363253,29.32,453.190002,51.380719,118.050003,46.863068,3.9,140.660004,48.855488,95.92251,18.704772,32.77,83.050003,84.583665,207.669998,55.100491,152.169998,65.29535,30.568339,72.400002,123.790001,85.813361,89.914192,50.311709
2015-04-09,47.262531,123.504658,76.330002,61.772731,83.982371,62.810001,71.260002,177.369995,21.926195,157.015518,383.540009,22.814344,125.26544,73.245507,218.479996,426.630005,122.080002,30.081777,115.580002,74.379997,85.139999,190.929993,58.323808,146.782324,26.503017,32.705291,31.889999,63.16,64.660004,33.209999,32.09,71.610001,82.75,57.5,23.994106,93.68,88.470001,96.824152,38.973466,82.169998,80.010002,33.077302,33.983827,98.931648,540.782472,548.02002,141.800003,186.339996,92.279999,30.019214,96.536379,513.090027,32.689999,52.02,50.049999,44.734273,71.759965,42.09,78.77748,22.574536,36.6452,137.600006,40.097693,27.82,33.768984,70.099998,54.810001,62.785713,34.844736,117.891265,22.109579,102.099998,218.520004,47.361944,60.080749,1186,65.846493,29.549999,455.040009,51.222625,118.489998,47.202617,3.93,141.539993,50.120175,98.254878,18.87616,32.380001,83.18,85.008709,210.089996,55.883908,151.800003,66.338464,30.586755,72.870003,125.639999,90.648194,90.019505,50.635038
2015-04-10,47.153859,124.031623,76.529999,61.975327,83.730228,62.740002,71.449997,182.679993,21.916455,158.853151,382.649994,22.744909,124.871584,73.215596,214.789993,425.649994,122.199997,30.187024,117.07,75,84.93,191.809998,58.539135,147.601017,26.896295,32.666574,31.525,62.799999,63.799999,33.040001,31.82,71.830002,82.870003,58.360001,24.132997,94.459999,88.849998,98.1901,38.616351,82.040001,79.059998,33.008061,33.964046,99.528204,540.012416,548.539978,141.850006,188.160004,93.809998,30.682251,97.482717,530.359985,33.23,52.549999,50.490002,44.879045,71.701108,42.619999,78.87568,22.53733,36.664807,138.339996,40.329696,28.02,33.711471,70.239998,54.509998,64.938568,34.581499,116.566646,22.335286,101.339996,220.020004,47.256461,60.128292,1189.5,66.181425,29.4,461.390015,51.113934,117.669998,47.4093,3.95,141.929993,50.93581,98.058056,19.927865,32.060001,82.93,86.273953,210.899994,55.806535,151.679993,66.290612,30.87218,72.860001,128.470001,90.060962,91.80994,50.488069
2015-04-13,47.213136,123.787658,76.019997,61.502603,83.322925,61.77,71.339996,182.899994,21.750864,157.987811,382.359985,22.60604,123.424167,72.986264,215.399994,423.359985,122.139999,29.718192,116.440002,74.529999,82.910004,189.020004,57.531018,146.98947,26.838741,32.018084,31.5,61.73,63.48,33.029999,31.67,70.449997,81.82,57.330002,23.964645,93.43,88.099998,97.754584,38.626005,83.010002,78.949997,32.81023,33.687112,100.026972,539.172466,548.640015,142.139999,190.339996,99.830002,30.490066,96.496948,542.309998,34.110001,52.110001,49.939999,44.406125,71.308761,42.68,78.767658,22.611741,36.517754,137.779999,40.368361,27.879999,33.625207,68.559998,53.779999,67.811432,34.523001,115.605066,22.129204,100.290001,218.220001,47.045497,59.70994,1199.75,65.769944,29.290001,456.980011,51.474589,118.709999,47.73409,3.92,141.559998,50.780013,97.014887,18.806046,31.49,83.519997,86.491419,209.779999,55.332613,152,66.549003,30.706447,72.540001,127.809998,89.757564,91.436535,50.870183
2015-04-14,46.847599,123.25094,75.949997,60.364202,83.031997,62.009998,71.150002,182.720001,21.624236,158.065596,385.109985,22.734989,122.07522,73.165738,213.910004,423.570007,121.5,29.928689,115.779999,73.68,83.769997,190.889999,57.726769,147.482657,26.675675,32.143908,31.940001,62.619999,64.010002,32.939999,31.43,69.800003,81.050003,57.07,23.968854,93.32,88.059998,97.0914,40.344002,83.519997,78.610001,32.770667,33.736564,99.958514,530.392405,539.780029,140.580002,188.160004,98.970001,30.259445,96.487088,536.049988,33.220001,51.549999,49.560001,43.846345,70.62216,42.869999,77.834744,22.844276,36.73343,135.800003,40.262029,27.719999,33.260965,68.620003,53.73,68.387146,34.971477,114.309881,21.942751,98.629997,217.039993,46.892067,60.166321,1204.709961,65.999606,29.280001,455.070007,51.281912,119.080002,47.537248,3.93,140.809998,51.109933,94.121562,18.548963,31.870001,83.269997,86.32338,207.460007,54.887709,153.490005,66.615992,31.24968,72.75,128.729996,90.02182,92.068456,49.958991
2015-04-15,47.173618,123.719348,76.029999,61.676258,83.167765,61.509998,71.339996,183.830002,21.965157,160.885238,383.450012,22.71515,123.96572,72.806789,210.770004,430.959991,120.800003,30.435792,118.230003,72.980003,84.620003,189.910004,58.637008,147.038791,27.097729,31.805145,31.875,63.110001,65.5,33.380001,31.91,69.849998,81.209999,56.860001,23.998315,95.919998,87.059998,96.962726,39.919329,82.709999,78.879997,32.820123,33.667331,101.738423,532.532429,541.039978,140.039993,190.460007,100.290001,31.547083,96.565951,533.710022,33.549999,51.240002,49.380001,44.560547,71.034121,42.689999,77.540135,23.597692,36.811856,137.690002,40.851698,28.17,33.625207,66.769997,53.029999,67.922859,35.809936,113.564166,22.207711,100.75,215.910004,46.96878,61.031548,1200.949951,65.511568,29.299999,453.890015,51.06453,119.580002,47.379775,3.95,141.190002,51.934728,94.702199,18.533383,32.009998,83.089996,85.453519,207.830002,56.580282,153.559998,67.419859,31.139193,72.650002,129.199997,89.591185,94.825911,49.19476
2015-04-16,47.657705,123.124074,75.150002,61.849912,82.799246,61.66,72.489998,184.279999,21.312534,162.246442,386.040009,23.00281,123.404478,72.407963,206.899994,428.649994,121.660004,30.483633,116.360001,72.870003,84.760002,190.360001,58.402106,145.105492,27.433453,31.379267,31.82,62.450001,65.389999,33.18,31.76,69.82,81.029999,56.860001,24.006734,95.110001,86.370003,96.180767,39.591172,82.309998,78.650002,32.820123,33.617879,101.06362,533.802391,543.52002,140.259995,193.020004,102.760002,31.585517,96.004063,543.48999,33.950001,51.23,49.369999,45.014164,70.41618,42.990002,77.09823,23.504678,36.576576,138,40.755032,28.01,33.548523,66.830002,53.139999,80.292854,35.449205,114.054767,22.070324,101.629997,215.410004,47.026318,60.803356,1206.089966,64.98526,29.34,457.420013,51.113934,120.419998,47.488038,3.94,140.830002,51.284056,94.160928,18.930693,32.060001,82.599998,85.473292,206.699997,56.493235,154.160004,67.86008,31.268095,72.669998,128.940002,87.614185,93.667397,48.361948
2015-04-17,47.608305,121.738357,73.150002,61.184235,81.005167,60.349998,71.900002,181.339996,20.932649,159.047606,375.559998,22.625877,119.97794,71.251346,207.869995,419.440002,120.910004,29.852145,113.470001,71.809998,81.75,186.740005,57.178667,142.600108,26.781189,32.231019,31.6,60.700001,64.019997,32.799999,31.15,69.260002,79.139999,56.029999,23.48064,93.339996,85.550003,95.121661,39.127892,80.779999,77.43,32.266196,33.064009,99.146796,524.052386,532.73999,138.270004,191.160004,101.660004,31.20115,94.219823,540.700012,33.189999,50.57,48.700001,44.560547,69.307807,42.509998,76.243872,24.881287,36.243259,136.910004,40.233027,28.02,33.145943,69.82,52.209999,81.650002,35.068975,110.561695,21.785737,99.730003,214.050003,46.297523,59.681417,1187.530029,64.219712,28.790001,447.519989,49.602157,119.75,46.867986,3.88,138.059998,52.631225,92.783154,18.883951,32.09,80.709999,85.997182,206.789993,55.448678,152.050003,66.166206,31.203644,71.839996,125.07,85.108688,95.208893,47.82307
2015-04-20,49.159354,124.519552,73.919998,61.473662,82.236783,61.040001,73.459999,185.710007,21.195647,161.371385,389.51001,22.893698,121.139811,72.098863,211.860001,422.920013,120.129997,30.330545,114.75,71.699997,85.879997,183.880005,57.227607,144.316389,27.318347,33.769978,31.775,61.139999,63.84,33.959999,32.169998,69.220001,79.709999,57.290001,23.598483,93.199997,85.779999,96.408429,39.378834,83.089996,78.160004,32.760773,33.568423,98.442662,535.382408,544.530029,139.669998,193.179993,105.510002,31.450988,95.274596,552.97998,33,50.419998,48.580002,45.371266,70.612349,42.639999,78.335567,25.318453,36.262867,139.580002,41.480039,28.26,33.730642,68.050003,51.259998,81.055717,35.088474,111.778381,21.677789,101.029999,217.149994,46.96878,60.736801,1191.420044,65.683817,29.02,452.420013,50.535902,121.839996,47.212461,3.91,138.919998,54.198339,93.422835,18.844999,32.689999,80.970001,87.509545,205.270004,56.261109,151.589996,67.324161,31.295719,72.379997,125.550003,85.265285,97.257837,47.391964
2015-04-21,50.740043,123.846215,74.620003,62.100749,82.527711,61.610001,75.300003,186.779999,21.711902,163.792398,391.179993,23.201195,121.208735,72.278338,212.850006,422.109985,121.239998,30.196592,114.82,72.220001,86.690002,186.809998,57.589744,145.332353,27.519783,34.21521,32.580002,61.41,64.220001,33.48,31.77,69.779999,80.779999,59.029999,23.74579,95.18,86.099998,97.309161,39.82281,83.620003,78.550003,32.770667,33.578316,102.882648,533.972413,542.919983,139.970001,199.309998,109.190002,31.162712,95.856196,546.72998,33.720001,51.009998,49.139999,45.969655,76.350398,42.560001,79.022984,25.318453,35.811906,139.850006,41.219036,28.549999,33.730642,74.07,51.48,80.062859,35.098222,113.063759,21.648348,101.239998,217.070007,47.045497,63.437059,1194.26001,65.616832,29.200001,463.220001,51.192983,121.940002,47.606142,3.94,139.380005,53.529337,93.905054,18.774885,33.349998,81.279999,89.77315,209.410004,56.251439,152.970001,67.362442,31.258889,72.610001,132.199997,85.235917,95.438679,47.979835
2015-04-22,50.779561,125.514924,75.5,62.216514,82.731362,62.130001,76.019997,188.190002,21.731382,164.414665,389.799988,23.300388,125.934993,72.168658,213.369995,423.570007,121.080002,30.521904,115.540001,72.410004,87.169998,184.889999,57.511442,144.977258,27.452638,35.095998,33.07,61.209999,64.769997,33.529999,31.690001,69.849998,80.57,59.810001,23.884679,94.089996,86.120003,98.457355,40.131667,84.629997,78.93,32.948715,33.667331,101.88512,539.367458,549.179993,141.110001,190.039993,107.980003,31.422162,98.734648,516.929993,33.759998,50.77,49.029999,45.950352,76.860451,42.759998,79.33723,26.378815,36.106012,139.910004,41.557375,29.5,33.548523,72.400002,51.099998,79.668571,35.234715,112.484847,21.893683,102.690002,216.669998,47.256461,64.09311,1212.900024,65.970899,29.110001,472.630005,51.336257,122.699997,47.576617,3.94,139.660004,53.364378,95.292671,18.977436,34.09,82.720001,89.783037,219.440002,56.802734,153.940002,67.39115,31.489073,72.290001,132.850006,85.167408,96.04187,47.617313
2015-04-23,50.828956,126.539579,76.519997,61.348244,83.177457,62.75,76.269997,184.580002,21.595013,164.482718,389.98999,23.55829,122.163834,72.587438,212.279999,430.279999,122.949997,30.68456,116.089996,73.050003,87.120003,183.580002,57.971457,145.292905,27.51019,35.705775,32.810001,61.200001,67.339996,33.639999,31.799999,69.610001,81.010002,59.880001,24.785352,94.080002,86.889999,97.912952,40.604597,82.410004,79.75,33.285027,33.973935,102.89243,547.002472,557.460022,141.839996,192.600006,107.849998,31.085837,100.006284,512.77002,33.66,52.380001,50.509998,45.786276,75.604947,43.07,79.887157,26.899694,36.086405,140.360001,41.895709,29.52,33.299307,73.690002,51.66,79.865715,35.380959,116.694199,21.805362,98.580002,228.309998,47.486607,63.218373,1221.099976,65.396734,29.309999,480.079987,51.632683,124.379997,48.649404,3.93,140.5,53.840928,94.298705,19.195567,34.439999,82.790001,90.208081,218.600006,52.924326,156.990005,67.659106,31.931024,72.480003,135.820007,84.844439,96.003571,47.274392
2015-04-24,52.073745,127.134853,76.540001,60.325611,82.430735,62.639999,75.739998,180.080002,21.234609,163.257634,445.100006,23.746756,117.664046,72.318222,216.899994,401.709991,120.279999,30.847218,118.709999,73.32,87.550003,185.75,58.372745,146.101724,27.644479,35.928391,32.785,59.73,66.989998,32.709999,31.02,69.910004,81.139999,59.889999,24.915824,93.269997,87.339996,97.893159,40.449136,81.529999,79.269997,33.591662,34.270653,101.41569,565.062561,573.659973,142.539993,189.589996,107.339996,30.826391,99.789421,505.920013,34.720001,52.849998,50.950001,44.492988,75.232215,43.389999,80.368344,28.090276,36.096206,141.779999,46.274748,29.200001,31.420587,76.059998,51.41,79.771431,35.215215,119.892915,21.618909,95.330002,229.350006,47.208514,62.885596,1233.089966,65.301042,29.42,480.089996,51.568455,121.18,51.021345,3.97,136.940002,53.465187,91.907285,19.218938,34.310001,81.57,89.931309,218.429993,52.933997,157.080002,67.697386,32.409806,72.68,133.199997,84.149555,95.5057,48.626489
